seq;order_name;family_name;scientific_name;common_name_en;common_name_de
9646;PASSERIFORMES;Nectariniidae;Cinnyris nectarinioides;Black-bellied Sunbird;Mennigbrust-Nektarvogel
9647;PASSERIFORMES;Nectariniidae;Cinnyris bifasciatus;Purple-banded Sunbird;Zweiband-Nektarvogel
9648;PASSERIFORMES;Nectariniidae;Cinnyris tsavoensis;Tsavo Sunbird;Tsavonektarvogel
9649;PASSERIFORMES;Nectariniidae;Cinnyris chalcomelas;Violet-breasted Sunbird;Veilchenbrust-Nektarvogel
9650;PASSERIFORMES;Nectariniidae;Cinnyris pembae;Pemba Sunbird;Pembanektarvogel
9651;PASSERIFORMES;Nectariniidae;Cinnyris bouvieri;Orange-tufted Sunbird;Braunbauch-Nektarvogel
9652;PASSERIFORMES;Nectariniidae;Cinnyris osea;Palestine Sunbird;Jerichonektarvogel
9653;PASSERIFORMES;Nectariniidae;Cinnyris hellmayri;Arabian Sunbird;Arabiennektarvogel
9654;PASSERIFORMES;Nectariniidae;Cinnyris habessinicus;Abyssinian Sunbird;Glanznektarvogel
9655;PASSERIFORMES;Nectariniidae;Cinnyris coccinigastrus;Splendid Sunbird;Vielfarben-Nektarvogel
9656;PASSERIFORMES;Nectariniidae;Cinnyris johannae;Johanna's Sunbird;Grünscheitel-Nektarvogel
9657;PASSERIFORMES;Nectariniidae;Cinnyris superbus;Superb Sunbird;Prachtnektarvogel
9658;PASSERIFORMES;Nectariniidae;Cinnyris rufipennis;Rufous-winged Sunbird;Rotflügel-Nektarvogel
9659;PASSERIFORMES;Nectariniidae;Cinnyris oustaleti;Oustalet's Sunbird;Angolanektarvogel
9660;PASSERIFORMES;Nectariniidae;Cinnyris talatala;White-bellied Sunbird;Weißbauch-Nektarvogel
9661;PASSERIFORMES;Nectariniidae;Cinnyris venustus;Variable Sunbird;Ziernektarvogel
9662;PASSERIFORMES;Nectariniidae;Cinnyris fuscus;Dusky Sunbird;Rußnektarvogel
9663;PASSERIFORMES;Nectariniidae;Cinnyris ursulae;Ursula's Sunbird;Graubrust-Nektarvogel
9664;PASSERIFORMES;Nectariniidae;Cinnyris batesi;Bates's Sunbird;Einfarb-Nektarvogel
9665;PASSERIFORMES;Nectariniidae;Cinnyris cupreus;Copper Sunbird;Kupfernektarvogel
9666;PASSERIFORMES;Nectariniidae;Cinnyris asiaticus;Purple Sunbird;Purpurnektarvogel
9667;PASSERIFORMES;Nectariniidae;Cinnyris ornatus;Ornate Sunbird;
9668;PASSERIFORMES;Nectariniidae;Cinnyris jugularis;Garden Sunbird;Grünrücken-Nektarvogel
9669;PASSERIFORMES;Nectariniidae;Cinnyris aurora;Palawan Sunbird;
9670;PASSERIFORMES;Nectariniidae;Cinnyris frenatus;Sahul Sunbird;
9671;PASSERIFORMES;Nectariniidae;Cinnyris infrenatus;Tukangbesi Sunbird;
9672;PASSERIFORMES;Nectariniidae;Cinnyris teysmanni;Flores Sea Sunbird;
9673;PASSERIFORMES;Nectariniidae;Cinnyris clementiae;South Moluccan Sunbird;
9674;PASSERIFORMES;Nectariniidae;Cinnyris idenburgi;Mamberamo Sunbird;
9675;PASSERIFORMES;Nectariniidae;Cinnyris buettikoferi;Apricot-breasted Sunbird;Sumbanektarvogel
9676;PASSERIFORMES;Nectariniidae;Cinnyris solaris;Flame-breasted Sunbird;Sonnennektarvogel
9677;PASSERIFORMES;Nectariniidae;Cinnyris sovimanga;Souimanga Sunbird;Malegassennektarvogel
9678;PASSERIFORMES;Nectariniidae;Cinnyris notatus;Malagasy Green Sunbird;Stahlnektarvogel
9679;PASSERIFORMES;Nectariniidae;Cinnyris dussumieri;Seychelles Sunbird;Seychellennektarvogel
9680;PASSERIFORMES;Nectariniidae;Cinnyris humbloti;Humblot's Sunbird;Schlichtmantel-Nektarvogel
9681;PASSERIFORMES;Nectariniidae;Cinnyris comorensis;Anjouan Sunbird;Anjouannektarvogel
9682;PASSERIFORMES;Nectariniidae;Cinnyris coquerellii;Mayotte Sunbird;Mayottenektarvogel
9683;PASSERIFORMES;Nectariniidae;Cinnyris lotenius;Loten's Sunbird;Lotennektarvogel
9684;PASSERIFORMES;Nectariniidae;Aethopyga primigenia;Grey-hooded Sunbird;Grauhauben-Nektarvogel
9685;PASSERIFORMES;Nectariniidae;Aethopyga boltoni;Apo Sunbird;Mindanaonektarvogel
9686;PASSERIFORMES;Nectariniidae;Aethopyga tibolii;Tboli Sunbird;
9687;PASSERIFORMES;Nectariniidae;Aethopyga linaraborae;Lina's Sunbird;Linanektarvogel
9688;PASSERIFORMES;Nectariniidae;Aethopyga flagrans;Flaming Sunbird;Feuerbrust-Nektarvogel
9689;PASSERIFORMES;Nectariniidae;Aethopyga guimarasensis;Maroon-naped Sunbird;Braunnacken-Nektarvogel
9690;PASSERIFORMES;Nectariniidae;Aethopyga pulcherrima;Metallic-winged Sunbird;Glanzflügel-Nektarvogel
9691;PASSERIFORMES;Nectariniidae;Aethopyga duyvenbodei;Elegant Sunbird;Sangihenektarvogel
9692;PASSERIFORMES;Nectariniidae;Aethopyga shelleyi;Lovely Sunbird;Goldkehl-Nektarvogel
9693;PASSERIFORMES;Nectariniidae;Aethopyga bella;Handsome Sunbird;Philippinennektarvogel
9694;PASSERIFORMES;Nectariniidae;Aethopyga gouldiae;Mrs. Gould's Sunbird;Gouldnektarvogel
9695;PASSERIFORMES;Nectariniidae;Aethopyga nipalensis;Green-tailed Sunbird;Grünschwanz-Nektarvogel
9696;PASSERIFORMES;Nectariniidae;Aethopyga eximia;White-flanked Sunbird;Javanektarvogel
9697;PASSERIFORMES;Nectariniidae;Aethopyga christinae;Fork-tailed Sunbird;Hainannektarvogel
9698;PASSERIFORMES;Nectariniidae;Aethopyga saturata;Black-throated Sunbird;Schwarzkehl-Nektarvogel
9699;PASSERIFORMES;Nectariniidae;Aethopyga siparaja;Crimson Sunbird;Karmesinnektarvogel
9700;PASSERIFORMES;Nectariniidae;Aethopyga magnifica;Magnificent Sunbird;Prunknektarvogel
9701;PASSERIFORMES;Nectariniidae;Aethopyga vigorsii;Vigors's Sunbird;Graubauch-Nektarvogel
9702;PASSERIFORMES;Nectariniidae;Aethopyga mystacalis;Javan Sunbird;Scharlachnektarvogel
9703;PASSERIFORMES;Nectariniidae;Aethopyga temminckii;Temminck's Sunbird;Temmincknektarvogel
9704;PASSERIFORMES;Nectariniidae;Aethopyga ignicauda;Fire-tailed Sunbird;Feuerschwanz-Nektarvogel
9705;PASSERIFORMES;Nectariniidae;Kurochkinegramma hypogrammicum;Purple-naped Spiderhunter;Streifennektarvogel
9706;PASSERIFORMES;Nectariniidae;Arachnothera longirostra;Little Spiderhunter;Weißkehl-Spinnenjäger
9707;PASSERIFORMES;Nectariniidae;Arachnothera flammifera;Orange-tufted Spiderhunter;Gelbsteiß-Spinnenjäger
9708;PASSERIFORMES;Nectariniidae;Arachnothera dilutior;Pale Spiderhunter;Palawanspinnenjäger
9709;PASSERIFORMES;Nectariniidae;Arachnothera crassirostris;Thick-billed Spiderhunter;Dickschnabel-Spinnenjäger
9710;PASSERIFORMES;Nectariniidae;Arachnothera robusta;Long-billed Spiderhunter;Langschnabel-Spinnenjäger
9711;PASSERIFORMES;Nectariniidae;Arachnothera flavigaster;Spectacled Spiderhunter;Brillenspinnenjäger
9712;PASSERIFORMES;Nectariniidae;Arachnothera chrysogenys;Yellow-eared Spiderhunter;Gelbwangen-Spinnenjäger
9713;PASSERIFORMES;Nectariniidae;Arachnothera clarae;Naked-faced Spiderhunter;Nacktwangen-Spinnenjäger
9714;PASSERIFORMES;Nectariniidae;Arachnothera modesta;Grey-breasted Spiderhunter;Graubrust-Spinnenjäger
9715;PASSERIFORMES;Nectariniidae;Arachnothera affinis;Streaky-breasted Spiderhunter;Strichelbrust-Spinnenjäger
9716;PASSERIFORMES;Nectariniidae;Arachnothera everetti;Bornean Spiderhunter;Borneospinnenjäger
9717;PASSERIFORMES;Nectariniidae;Arachnothera magna;Streaked Spiderhunter;Strichelspinnenjäger
9718;PASSERIFORMES;Nectariniidae;Arachnothera juliae;Whitehead's Spiderhunter;Bergspinnenjäger
9719;PASSERIFORMES;Passeridae;Hypocryptadius cinnamomeus;Cinnamon Ibon;Zimtsperling
9720;PASSERIFORMES;Passeridae;Carpospiza brachydactyla;Pale Rockfinch;Fahlsperling
9721;PASSERIFORMES;Passeridae;Petronia petronia;Rock Sparrow;Steinsperling
9722;PASSERIFORMES;Passeridae;Onychostruthus taczanowskii;White-rumped Snowfinch;Weißbürzel-Erdsperling
9723;PASSERIFORMES;Passeridae;Montifringilla henrici;Tibetan Snowfinch;Tibetschneesperling
9724;PASSERIFORMES;Passeridae;Montifringilla nivalis;White-winged Snowfinch;Schneesperling
9725;PASSERIFORMES;Passeridae;Montifringilla adamsi;Black-winged Snowfinch;Adamsschneesperling
9726;PASSERIFORMES;Passeridae;Pyrgilauda theresae;Afghan Snowfinch;Hindukusch-Erdsperling
9727;PASSERIFORMES;Passeridae;Pyrgilauda ruficollis;Rufous-necked Snowfinch;Rothals-Erdsperling
9728;PASSERIFORMES;Passeridae;Pyrgilauda davidiana;Pere David's Snowfinch;Daviderdsperling
9729;PASSERIFORMES;Passeridae;Pyrgilauda blanfordi;Blanford's Snowfinch;Blanforderdsperling
9730;PASSERIFORMES;Passeridae;Gymnoris pyrgita;Yellow-spotted Bush Sparrow;Sahelsteinsperling
9731;PASSERIFORMES;Passeridae;Gymnoris superciliaris;Yellow-throated Bush Sparrow;Kapsteinsperling
9732;PASSERIFORMES;Passeridae;Gymnoris dentata;Sahel Bush Sparrow;Buschsteinsperling
9733;PASSERIFORMES;Passeridae;Gymnoris xanthocollis;Yellow-throated Sparrow;Gelbkehlsperling
9734;PASSERIFORMES;Passeridae;Passer melanurus;Cape Sparrow;Kapsperling
9735;PASSERIFORMES;Passeridae;Passer eminibey;Chestnut Sparrow;Maronensperling
9736;PASSERIFORMES;Passeridae;Passer cordofanicus;Kordofan Sparrow;Kordofansperling
9737;PASSERIFORMES;Passeridae;Passer shelleyi;Shelley's Sparrow;Nilsperling
9738;PASSERIFORMES;Passeridae;Passer rufocinctus;Kenya Sparrow;Keniasperling
9739;PASSERIFORMES;Passeridae;Passer motitensis;Great Sparrow;Rostsperling
9740;PASSERIFORMES;Passeridae;Passer griseus;Northern Grey-headed Sparrow;Graukopfsperling
9741;PASSERIFORMES;Passeridae;Passer swainsonii;Swainson's Sparrow;Swainsonsperling
9742;PASSERIFORMES;Passeridae;Passer suahelicus;Swahili Sparrow;Suahelisperling
9743;PASSERIFORMES;Passeridae;Passer gongonensis;Parrot-billed Sparrow;Papageischnabelsperling
9744;PASSERIFORMES;Passeridae;Passer diffusus;Southern Grey-headed Sparrow;Damarasperling
9745;PASSERIFORMES;Passeridae;Passer pyrrhonotus;Sind Sparrow;Dschungelsperling
9746;PASSERIFORMES;Passeridae;Passer cinnamomeus;Russet Sparrow;Rötelsperling
9747;PASSERIFORMES;Passeridae;Passer montanus;Eurasian Tree Sparrow;Feldsperling
9748;PASSERIFORMES;Passeridae;Passer ammodendri;Saxaul Sparrow;Saxaulsperling
9749;PASSERIFORMES;Passeridae;Passer flaveolus;Plain-backed Sparrow;Gelbbauchsperling
9750;PASSERIFORMES;Passeridae;Passer hemileucus;Abd al-Kuri Sparrow;Abd-al-Kuri-Sperling
9751;PASSERIFORMES;Passeridae;Passer insularis;Socotra Sparrow;Sokotrasperling
9752;PASSERIFORMES;Passeridae;Passer hispaniolensis;Spanish Sparrow;Weidensperling
9753;PASSERIFORMES;Passeridae;Passer italiae;Italian Sparrow;Italiensperling
9754;PASSERIFORMES;Passeridae;Passer domesticus;House Sparrow;Haussperling
9755;PASSERIFORMES;Passeridae;Passer castanopterus;Somali Sparrow;Somalisperling
9756;PASSERIFORMES;Passeridae;Passer iagoensis;Iago Sparrow;Kapverdensperling
9757;PASSERIFORMES;Passeridae;Passer simplex;Desert Sparrow;Wüstensperling
9758;PASSERIFORMES;Passeridae;Passer zarudnyi;Zarudny's Sparrow;Turkmeniensperling
9759;PASSERIFORMES;Passeridae;Passer euchlorus;Arabian Golden Sparrow;Jemengoldsperling
9760;PASSERIFORMES;Passeridae;Passer luteus;Sudan Golden Sparrow;Braunrücken-Goldsperling
9761;PASSERIFORMES;Passeridae;Passer moabiticus;Dead Sea Sparrow;Moabsperling
9762;PASSERIFORMES;Ploceidae;Bubalornis albirostris;White-billed Buffalo Weaver;Alektoweber
9763;PASSERIFORMES;Ploceidae;Bubalornis niger;Red-billed Buffalo Weaver;Büffelweber
9764;PASSERIFORMES;Ploceidae;Dinemellia dinemelli;White-headed Buffalo Weaver;Starweber
9765;PASSERIFORMES;Ploceidae;Plocepasser mahali;White-browed Sparrow-Weaver;Weißbrauenweber
9766;PASSERIFORMES;Ploceidae;Plocepasser superciliosus;Chestnut-crowned Sparrow-Weaver;Kastanienscheitelweber
9767;PASSERIFORMES;Ploceidae;Plocepasser donaldsoni;Donaldson Smith's Sparrow-Weaver;Dornbuschweber
9768;PASSERIFORMES;Ploceidae;Plocepasser rufoscapulatus;Chestnut-backed Sparrow-Weaver;Rotrückenweber
9769;PASSERIFORMES;Ploceidae;Histurgops ruficauda;Rufous-tailed Weaver;Rotschwanzweber
9770;PASSERIFORMES;Ploceidae;Pseudonigrita arnaudi;Grey-capped Social Weaver;Marmorweber
9771;PASSERIFORMES;Ploceidae;Pseudonigrita cabanisi;Black-capped Social Weaver;Schwarzkappenweber
9772;PASSERIFORMES;Ploceidae;Philetairus socius;Sociable Weaver;Siedelweber
9773;PASSERIFORMES;Ploceidae;Sporopipes squamifrons;Scaly-feathered Weaver;Bartweber
9774;PASSERIFORMES;Ploceidae;Sporopipes frontalis;Speckle-fronted Weaver;Fleckstirnweber
9775;PASSERIFORMES;Ploceidae;Amblyospiza albifrons;Thick-billed Weaver;Weißstirnweber
9776;PASSERIFORMES;Ploceidae;Ploceus baglafecht;Baglafecht Weaver;Baglafechtweber
9777;PASSERIFORMES;Ploceidae;Ploceus bannermani;Bannerman's Weaver;Hochlandweber
9778;PASSERIFORMES;Ploceidae;Ploceus batesi;Bates's Weaver;Braunwangenweber
9779;PASSERIFORMES;Ploceidae;Ploceus nigrimentus;Black-chinned Weaver;Schwarzkinnweber
9780;PASSERIFORMES;Ploceidae;Ploceus bertrandi;Bertram's Weaver;Malawiweber
9781;PASSERIFORMES;Ploceidae;Ploceus pelzelni;Slender-billed Weaver;Mönchsweber
9782;PASSERIFORMES;Ploceidae;Ploceus subpersonatus;Loango Weaver;Loangoweber
9783;PASSERIFORMES;Ploceidae;Ploceus luteolus;Little Weaver;Zwergweber
9784;PASSERIFORMES;Ploceidae;Ploceus ocularis;Spectacled Weaver;Brillenweber
9785;PASSERIFORMES;Ploceidae;Ploceus brachypterus;Olive-naped Weaver;Olivnackenweber
9786;PASSERIFORMES;Ploceidae;Ploceus nigricollis;Black-necked Weaver;Kurzflügelweber
9787;PASSERIFORMES;Ploceidae;Ploceus alienus;Strange Weaver;Meisenweber
9788;PASSERIFORMES;Ploceidae;Ploceus melanogaster;Black-billed Weaver;Schwarzbauchweber
9789;PASSERIFORMES;Ploceidae;Ploceus capensis;Cape Weaver;Kapweber
9790;PASSERIFORMES;Ploceidae;Ploceus temporalis;Bocage's Weaver;Bocageweber
9791;PASSERIFORMES;Ploceidae;Ploceus subaureus;Eastern Golden Weaver;Goldweber
9792;PASSERIFORMES;Ploceidae;Ploceus xanthops;Holub's Golden Weaver;Safranweber
9793;PASSERIFORMES;Ploceidae;Ploceus aurantius;Orange Weaver;Königsweber
9794;PASSERIFORMES;Ploceidae;Ploceus heuglini;Heuglin's Masked Weaver;Heuglinweber
9795;PASSERIFORMES;Ploceidae;Ploceus bojeri;Golden Palm Weaver;Palmenweber
9796;PASSERIFORMES;Ploceidae;Ploceus castaneiceps;Taveta Weaver;Tavetaweber
9797;PASSERIFORMES;Ploceidae;Ploceus princeps;Principe Weaver;Prinzenweber
9798;PASSERIFORMES;Ploceidae;Ploceus castanops;Northern Brown-throated Weaver;Riedweber
9799;PASSERIFORMES;Ploceidae;Ploceus xanthopterus;Southern Brown-throated Weaver;Braunkehlweber
9800;PASSERIFORMES;Ploceidae;Ploceus holoxanthus;Ruvu Weaver;Ruvuweber
9801;PASSERIFORMES;Ploceidae;Ploceus burnieri;Kilombero Weaver;Kilomberoweber
9802;PASSERIFORMES;Ploceidae;Ploceus galbula;Rüppell's Weaver;Gilbweber
9803;PASSERIFORMES;Ploceidae;Ploceus taeniopterus;Northern Masked Weaver;Goldmantelweber
9804;PASSERIFORMES;Ploceidae;Ploceus intermedius;Lesser Masked Weaver;Cabanisweber
9805;PASSERIFORMES;Ploceidae;Ploceus velatus;Southern Masked Weaver;Maskenweber
9806;PASSERIFORMES;Ploceidae;Ploceus katangae;Katanga Masked Weaver;Katangaweber
9807;PASSERIFORMES;Ploceidae;Ploceus ruweti;Lufira Masked Weaver;Ruwetweber
9808;PASSERIFORMES;Ploceidae;Ploceus reichardi;Tanzanian Masked Weaver;Reichardweber
9809;PASSERIFORMES;Ploceidae;Ploceus vitellinus;Vitelline Masked Weaver;Dotterweber
9810;PASSERIFORMES;Ploceidae;Ploceus spekei;Speke's Weaver;Somaliweber
9811;PASSERIFORMES;Ploceidae;Ploceus spekeoides;Fox's Weaver;Ugandaweber
9812;PASSERIFORMES;Ploceidae;Ploceus cucullatus;Village Weaver;Dorfweber
9813;PASSERIFORMES;Ploceidae;Ploceus grandis;Giant Weaver;Riesenweber
9814;PASSERIFORMES;Ploceidae;Ploceus castaneofuscus;Chestnut-and-black Weaver;Fuchsweber
9815;PASSERIFORMES;Ploceidae;Ploceus nigerrimus;Vieillot's Black Weaver;Vieillotweber
9816;PASSERIFORMES;Ploceidae;Ploceus weynsi;Weyns's Weaver;Weynsweber
9817;PASSERIFORMES;Ploceidae;Ploceus golandi;Kilifi Weaver;Golandweber
9818;PASSERIFORMES;Ploceidae;Ploceus dichrocephalus;Juba Weaver;Gelbrückenweber
9819;PASSERIFORMES;Ploceidae;Ploceus melanocephalus;Black-headed Weaver;Schwarzkopfweber
9820;PASSERIFORMES;Ploceidae;Ploceus jacksoni;Golden-backed Weaver;Jacksonweber
9821;PASSERIFORMES;Ploceidae;Ploceus badius;Cinnamon Weaver;Zimtweber
9822;PASSERIFORMES;Ploceidae;Ploceus rubiginosus;Chestnut Weaver;Maronenweber
9823;PASSERIFORMES;Ploceidae;Ploceus aureonucha;Golden-naped Weaver;Goldnackenweber
9824;PASSERIFORMES;Ploceidae;Ploceus tricolor;Yellow-mantled Weaver;Dreifarbweber
9825;PASSERIFORMES;Ploceidae;Ploceus albinucha;Maxwell's Black Weaver;Rußweber
9826;PASSERIFORMES;Ploceidae;Ploceus nelicourvi;Nelicourvi Weaver;Grünweber
9827;PASSERIFORMES;Ploceidae;Ploceus sakalava;Sakalava Weaver;Sakalavaweber
9828;PASSERIFORMES;Ploceidae;Ploceus hypoxanthus;Asian Golden Weaver;Kernbeißerweber
9829;PASSERIFORMES;Ploceidae;Ploceus superciliosus;Compact Weaver;Brauenweber
9830;PASSERIFORMES;Ploceidae;Ploceus benghalensis;Black-breasted Weaver;Bengalenweber
9831;PASSERIFORMES;Ploceidae;Ploceus manyar;Streaked Weaver;Manyarweber
9832;PASSERIFORMES;Ploceidae;Ploceus philippinus;Baya Weaver;Bayaweber
9833;PASSERIFORMES;Ploceidae;Ploceus megarhynchus;Finn's Weaver;Großschnabelweber
9834;PASSERIFORMES;Ploceidae;Ploceus bicolor;Dark-backed Weaver;Waldweber
9835;PASSERIFORMES;Ploceidae;Ploceus preussi;Preuss's Weaver;Preussweber
9836;PASSERIFORMES;Ploceidae;Ploceus dorsomaculatus;Yellow-capped Weaver;Gelbkappenweber
9837;PASSERIFORMES;Ploceidae;Ploceus olivaceiceps;Olive-headed Weaver;Olivkopfweber
9838;PASSERIFORMES;Ploceidae;Ploceus nicolli;Usambara Weaver;Usambaraweber
9839;PASSERIFORMES;Ploceidae;Ploceus insignis;Brown-capped Weaver;Braunkappenweber
9840;PASSERIFORMES;Ploceidae;Ploceus angolensis;Bar-winged Weaver;Miomboweber
9841;PASSERIFORMES;Ploceidae;Ploceus sanctithomae;Sao Tome Weaver;São-Tomé-Weber
9842;PASSERIFORMES;Ploceidae;Ploceus flavipes;Yellow-legged Weaver;Gelbfußweber
9843;PASSERIFORMES;Ploceidae;Malimbus coronatus;Red-crowned Malimbe;Kronenweber
9844;PASSERIFORMES;Ploceidae;Malimbus cassini;Cassin's Malimbe;Cassinweber
9845;PASSERIFORMES;Ploceidae;Malimbus racheliae;Rachel's Malimbe;Rachelweber
9846;PASSERIFORMES;Ploceidae;Malimbus ballmanni;Gola Malimbe;Ballmannweber
9847;PASSERIFORMES;Ploceidae;Malimbus scutatus;Red-vented Malimbe;Rotsteißweber
9848;PASSERIFORMES;Ploceidae;Malimbus ibadanensis;Ibadan Malimbe;Ibadanweber
9849;PASSERIFORMES;Ploceidae;Malimbus nitens;Blue-billed Malimbe;Rotkehlweber
9850;PASSERIFORMES;Ploceidae;Malimbus rubricollis;Red-headed Malimbe;Kletterweber
9851;PASSERIFORMES;Ploceidae;Malimbus erythrogaster;Red-bellied Malimbe;Rotbauchweber
9852;PASSERIFORMES;Ploceidae;Malimbus malimbicus;Crested Malimbe;Haubenweber
9853;PASSERIFORMES;Ploceidae;Anaplectes rubriceps;Red-headed Weaver;Scharlachweber
9854;PASSERIFORMES;Ploceidae;Anaplectes jubaensis;Red Weaver;Rotweber
9855;PASSERIFORMES;Ploceidae;Quelea cardinalis;Cardinal Quelea;Kardinalweber
9856;PASSERIFORMES;Ploceidae;Quelea erythrops;Red-headed Quelea;Rotkopfweber
9857;PASSERIFORMES;Ploceidae;Quelea quelea;Red-billed Quelea;Blutschnabelweber
9858;PASSERIFORMES;Ploceidae;Foudia madagascariensis;Red Fody;Madagaskarweber
9859;PASSERIFORMES;Ploceidae;Foudia eminentissima;Comoro Fody;Komorenweber
9860;PASSERIFORMES;Ploceidae;Foudia aldabrana;Aldabra Fody;Aldabraweber
9861;PASSERIFORMES;Ploceidae;Foudia omissa;Forest Fody;Rothschildweber
9862;PASSERIFORMES;Ploceidae;Foudia rubra;Mauritius Fody;Mauritiusweber
9863;PASSERIFORMES;Ploceidae;Foudia sechellarum;Seychelles Fody;Seychellenweber
9864;PASSERIFORMES;Ploceidae;Foudia flavicans;Rodrigues Fody;Rodriguesweber
9865;PASSERIFORMES;Ploceidae;Brachycope anomala;Bob-tailed Weaver;Kurzschwanzweber
9866;PASSERIFORMES;Ploceidae;Euplectes afer;Yellow-crowned Bishop;Tahaweber
9867;PASSERIFORMES;Ploceidae;Euplectes diadematus;Fire-fronted Bishop;Diademweber
9868;PASSERIFORMES;Ploceidae;Euplectes gierowii;Black Bishop;Bischofsweber
9869;PASSERIFORMES;Ploceidae;Euplectes nigroventris;Zanzibar Red Bishop;Brandweber
9870;PASSERIFORMES;Ploceidae;Euplectes hordeaceus;Black-winged Red Bishop;Flammenweber
9871;PASSERIFORMES;Ploceidae;Euplectes orix;Southern Red Bishop;Oryxweber
9872;PASSERIFORMES;Ploceidae;Euplectes franciscanus;Northern Red Bishop;Feuerweber
